incident_id,occurred_at,reported_at,category,subcategory,description,severity,status,latitude,longitude,state_code,district_code,station_code,source_dataset_id
DEMO-007451,2026-02-07T00:00:00,2026-02-07T02:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,15.143318,76.923187,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007452,2026-02-03T19:00:00,2026-02-03T21:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,15.136979,76.917475,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007453,2026-02-05T10:00:00,2026-02-05T12:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,15.142865,76.916818,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007454,2026-02-06T01:00:00,2026-02-06T03:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,15.144171,76.91683,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007455,2026-02-06T16:00:00,2026-02-06T18:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,15.135691,76.923077,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007456,2026-02-02T12:00:00,2026-02-02T14:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,15.139347,76.92231,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007457,2026-02-06T07:00:00,2026-02-06T09:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,15.137104,76.918781,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007458,2026-02-03T08:00:00,2026-02-03T10:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,15.137337,76.924489,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007459,2026-02-05T16:00:00,2026-02-05T18:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,15.144138,76.925892,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007460,2026-02-02T11:00:00,2026-02-02T13:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,15.135656,76.922049,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007461,2026-02-03T10:00:00,2026-02-03T12:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,15.139368,76.922392,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007462,2026-02-07T20:00:00,2026-02-07T22:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,15.142703,76.924132,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007463,2026-02-03T09:00:00,2026-02-03T11:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,15.142668,76.922334,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007464,2026-02-03T04:00:00,2026-02-03T06:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,15.137271,76.923475,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007465,2026-02-05T03:00:00,2026-02-05T05:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,15.139672,76.919402,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007466,2026-02-04T15:00:00,2026-02-04T17:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,15.143314,76.919109,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007467,2026-02-05T23:00:00,2026-02-06T01:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,15.135478,76.918429,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007468,2026-02-05T00:00:00,2026-02-05T02:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,15.134748,76.92112,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007469,2026-02-06T14:00:00,2026-02-06T16:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,15.13791,76.921058,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007470,2026-02-08T22:00:00,2026-02-09T00:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,15.137558,76.917885,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007471,2026-02-04T08:00:00,2026-02-04T10:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,15.140694,76.917425,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
